level,sentence
2,"네, 없어요. 그래서 제가 다음 학기부터 개설할 거예요"
2,투자자가 없기 때문에 우리는 다른 방법으로 할 거예요
2,주식을 많이 샀기 때문에 돈이 없어요
2,주식시장 때문에 요즘에 스트레스를 많이 받아요
2,교복 때문에 아주 더워요
2,학생들이 교복을 입기 때문에 다 똑같은 옷을 입었어요
2,그 여자가 여신 같기 때문에 남자들은 그녀를 다 좋아해요
2,별명 때문에 너의 진짜 이름을 깜빡했어
2,제가 처음부터 그 기업에 투자하지 않았기 때문에 돈을 많이 못 벌어요
2,엄마가 현실을 그냥 부정할 것 같기 때문에 말을 안 할 거예요
2,우리는 제사 때문에 할아버지 집에 갔어요
2,떨어뜨리다 
2,오늘 공원에 가고 싶지 않았기 때문에 저는 다른 것을 제안했어요
2,제가 처음부터 그 기업에 투자하지 않았기 때문에 돈을 많이 못 벌어요
2,엄마가 현실을 그냥 부정할 것 같기 때문에 말을 안 할 거예요
2,우리가 과거를 되짚어 볼 것이기 때문에 사진을 가져왔어요
2,대학교에 갈지 안 갈지 많이 망설였기 때문에 대학교에 갈 기회를 놓쳤어요
2,세수를 하는 것이 귀찮기 때문에 안 했어요
2,세수를 아직 못 했기 때문에 잠깐 화장실에 갈 거예요
2,지금 공부를 하고 있기 때문에 너랑 통화하고 싶지 않아
2,2월이기 때문에 비행기표 가격이 떨어졌어요
2,거리가 아주 북적거리기 때문에 우리는 밖에 나가고 싶지 않아요
2,세수를 하는 것이 귀찮기 때문에 안 했어요
2,애기들에게 과자를 고르게 안 줬기 때문에 많이 받지 못한 애기들은 울었어요
2,일 때문에 나는 너를 못 만날 것 같아
2,남자 친구 때문에 새로운 남자를 못 만나
2,남자 친구 때문에 새로운 남자를 못 만나
2,우리는 제사 때문에 할아버지 집에 갔어요
2,우리는 제사라서 할아버지 집에 갔어요
2,별명 때문에 너의 진짜 이름을 깜빡했어
2,등록금 때문에 저는 그 대학교에 못 가요
2,교복 때문에 아주 더워요
2,주식시장 때문에 요즘에 스트레스를 많이 받아요
2,저는 배고프기 때문에 밥을 먹고 싶어요
2,저는 행복하기 때문에 죽고 싶지 않아요
2,지금 공부를 하고 있기 때문에 너랑 통화하고 싶지 않아
2,투자자가 없기 때문에 우리는 다른 방법으로 할 거예요
2,무릎이 아프기 때문에 저는 걸어가기 싫어요
2,이 셔츠에 가격표가 없기 때문에 얼마인지 몰라요
2,학생들이 교복을 입기 때문에 다 똑같은 옷을 입었어요
2,내가 남자이기 때문에 그런 영화를 좋아해
2,입구가 멀기 때문에 다른 곳으로 갈 거예요
2,그 여자가 여신 같기 때문에 남자들은 그녀를 다 좋아해요
2,거리가 아주 북적거리기 때문에 우리는 밖에 나가고 싶지 않아요
2,세수를 하는 것이 귀찮기 때문에 안 했어요
2,2월이기 때문에 비행기표 가격이 떨어졌어요
2,엄마가 현실을 그냥 부정할 것 같기 때문에 말을 안 할 거예요
2,내가 밥을 벌써 먹어서 지금 먹고 싶지 않아
2,내가 밥을 벌써 먹었기 때문에 지금 먹고 싶지 않아
2,저는 시험을 못 봤기 때문에 대학교에 못 가요
2,주식을 많이 샀기 때문에 돈이 없어요
2,대학교에 갈지 안 갈지 많이 망설였기 때문에 대학교에 갈 기회를 놓쳤어요
2,제가 처음부터 그 기업에 투자하지 않았기 때문에 돈을 많이 못 벌어요
2,애기들에게 과자를 고르게 안 줬기 때문에 많이 받지 못한 애기들은 울었어요
2,세수를 아직 못 했기 때문에 잠깐 화장실에 갈 거예요
2,오늘 공원에 가고 싶지 않았기 때문에 저는 다른 것을 제안했어요
2,핸드폰이 없었기 때문에 연락하지 못했어요
2,내가 나중에 먹을 것이기 때문에 지금 먹고 싶지 않아
2,나는 내년에 대학교에 갈 것이기 때문에 지금 열심히 공부하고 있어
2,그녀가 그 셔츠가 거기에 없는 것을 깨닫지 못할 거기 때문에 저는 그냥 가져갈 거예요
2,우리가 과거를 되짚어 볼 것이기 때문에 사진을 가져왔어요
2,내가 방에 들어가지 않은 이유는 사람들이 너무 많이 있었기 때문이었어
2,내가 한국에 간 이유는 한국어를 배우고 싶기 때문이었어
2,내가 여기서 일하고 싶은 이유는 새로운 경험을 하고 싶기 때문이야
2,사람들이 너무 많이 있어서 나는 방에 들어가지 않았어
2,한국어를 배우고 싶어서 한국에 갔어
2,새로운 경험을 하고 싶어서 여기서 일하고 싶어
2,자네 할아버지가 주방에 들어가셨어
2,내 부장님은 내 나이 또래 사람들을 좋아하시지 않아
2,저는 항상 손님들께 봉지를 드려요
2,그 선생님은 국립고등학교에서 일하셔요
2,종 
2,종이 칠 때까지 선생님이 수업을 하실 거예요
2,자네 할아버지가 주방에 들어가셨어
2,드시다 
2,아버지! 다 드셨어요?
2,점심을 드셨어요?
2,뭐 드시고 싶어요?
2,잘 잡수셨어요?
2,잘 주무셨어요?
2,아버지가 지금 주무시고 있어요
2,아버지가 집에 계셔요
2,아버지가 아직 서 계셔요
2,아버지가 아직 드시고 계셔요
2,교장선생님이 학교에 안 계셔요
2,선생님이 안 계셔서 학생들은 다 자고 있어요
2,말씀하다 
2,모든 사람들은 교수님이 말씀하시기 시작하는 것을 기다렸다
2,부장님이 그 일을 망쳐서 부장님이 말씀하시는 것을 듣는 사람이 별로 없어요
2,선생님이 하시는 말씀을 잘 들었어요?
2,회의가 끝나기 전에 교감선생님이 말씀하실 거예요
2,그저께 회의 시간 동안 무슨 말씀을 하셨어요?
2,제가 드리고 싶은 말씀이 있습니다
2,할아버지께 선물을 드리고 싶어
2,할아버지께 선물을 드리고 싶어요
2,소변을 보다
2,할아버지가 아파서 소변을 못 보셔요
2,선생님이 대답을 빨리 하셨어요
2,교장선생님이 아직 대답하시지 않았어요
2,부장님이 그 일을 망쳐서 부장님이 말씀하시는 것을 듣는 사람이 별로 없어요
2,어떤 할아버지가 저에게 다가오시고 있어요
2,가파르다 
2,그저께 회의 시간 동안 무슨 말씀을 하셨어요?
2,어머님은 너에게 돈을 주셨어?
2,어머님은 미용실에 가셨습니까?
2,어머님은 미용실에 가셨어?
2,친구는 미용실에 갔어?
2,친구는 미용실에 갔습니까?
2,어머님은 미용실에 가셨습니까?
2,선생님은 우리를 너무 잘 가르치셨어
2,부장님은 그 집을 나무로만 만드시고 싶었어
2,선생님이 대답을 빨리 하셨어요
2,그 선생님은 국립고등학교에서 일하셔요
2,자네 할아버지가 주방에 들어가셨어
2,종이 칠 때까지 선생님이 수업을 하실 거예요
2,할아버지가 아파서 소변을 못 보셔요
2,교장선생님이 아직 대답하시지 않았어요
2,내 부장님은 내 나이 또래 사람들을 좋아하시지 않아
2,어떤 할아버지가 저에게 다가오시고 있어요
2,할아버지께 선물을 드리고 싶어
2,할아버지께 선물을 드리고 싶어요
2,저는 항상 손님들께 봉지를 드려요
2,저는 스님께 돈을 드렸어요
2,아버지가 매일 쓰실 수건을 드리고 싶어요
2,모든 사람들은 교수님이 말씀하시기 시작하는 것을 기다렸다
2,부장님이 그 일을 망쳐서 부장님이 말씀하시는 것을 듣는 사람이 별로 없어요
2,선생님이 하시는 말씀을 잘 들었어요?
2,회의가 끝나기 전에 교감선생님이 말씀하실 거예요
2,그저께 회의 시간 동안 무슨 말씀을 하셨어요?
2,제가 드리고 싶은 말씀이 있습니다
2,아버지! 다 드셨어요?
2,점심을 드셨어요?
2,뭐 드시고 싶어요?
2,잘 잡수셨어요?
2,아버지가 집에 계셔요
2,아버지가 아직 서 계셔요
2,아버지가 아직 드시고 계셔요
2,할아버지가 여기에 계신지 몰랐어요
2,교장선생님이 학교에 안 계셔요
2,거기에 언제까지 계실 거예요?
2,사람들이 대통령이 그 건물에 계시는 것을 알아서 그 건물 입구에 다가갔어요
2,선생님이 안 계셔서 학생들은 다 자고 있어요
2,잘 주무셨어요?
2,아버지가 지금 주무시고 있어요
2,여기에 오줌을 싸지 마세요
2,권력을 남용하지 마세요
2,사람들을 학력 수준으로 평가하지 마세요
2,사람들을 학력 수준으로 평가하지 마세요
2,그 학생들에게 허가를 해 주지 마세요
2,보안 
2,보안을 위해 대통령을 내일까지 감시하세요
2,시선 
2,매일 같은 운동을 하지 말고 많이 쉬세요
2,그렇게 하지 말고 내 말을 들어봐
2,건물을 지나가서 오른 쪽으로 가지 말고 계속 직진하세요
2,올라가다 
2,올려다보다 
2,칠판을 올려다보세요
2,권력을 남용하지 마세요
2,감시하다 
2,보안을 위해 대통령을 내일까지 감시하세요
2,부끄러워하지 마세요
2,오늘이 유쾌한 날이라서 슬퍼하지 마세요
2,오늘이 유쾌한 날이라서 슬퍼하지 마세요
2,오른 
2,건물을 지나가서 오른 쪽으로 가세요
2,가만히 
2,집에 있어!
2,가만히 있어!
2,밥을 천천히 먹어
2,열심히 공부해!
2,밥을 천천히 먹어요
2,열심히 공부해요!
2,저는 월요일마다 운동해요
2,저의 할머니가 여기에 자주 안 오셔요
2,이것을 봐
2,이것을 봐요
2,이것을 보셔요
2,빨리 올라와
2,빨리 올라와요
2,빨리 올라오셔요
2,먼저 올라가
2,먼저 올라가요
2,먼저 올라가셔요
2,이 길에서 직진해
2,이 길에서 직진해요
2,이 길에서 직진하셔요
2,이것을 보셔요
2,빨리 올라오셔요
2,이 길에서 직진하셔요
2,이것을 보세요
2,빨리 올라오세요
2,이 길에서 직진하세요
2,열심히 운동하세요!
2,먼저 가세요!
2,칠판을 올려다보세요
2,시선을 돌리세요
2,보안을 위해 대통령을 내일까지 감시하세요
2,집에 있어!
2,잠깐 여기 있어
2,그냥 집에 있어
2,가만히 있어!
2,나의 엄마는 매일 운동해
2,저의 엄마는 매일 운동해요
2,저의 엄마는 매일 운동하셔요
2,저의 엄마는 매일 운동하세요
2,"네, 가능하셔요"
2,"네, 가능하세요"
2,이분은 저의 엄마이셔요
2,이분은 저의 엄마이세요
2,"선생님, 어디 가셔요?"
2,"선생님, 어디 가세요?"
2,그 사람이 언제 오셔요?
2,그 사람이 언제 오세요?
2,빨리 가라!
2,그렇게 해라!
2,내 말을 들어라
2,밥을 먼저 먹어라
2,여기서 내리십시오
2,너무 빨리 먹지 마세요
2,부끄러워하지 마세요
2,그렇게 하지 마!
2,집에 가지 마!
2,앉지 마!
2,여기에 오줌을 싸지 마세요
2,권력을 남용하지 마세요
2,오늘이 유쾌한 날이라서 슬퍼하지 마세요
2,사람들을 학력 수준으로 평가하지 마세요
2,그 학생들에게 허가를 해 주지 마세요
2,저는 밥을 먹고 갈 거예요
2,저는 자고 한국어를 공부했어요
2,매일 같은 운동을 하지 말고 많이 쉬세요
2,그렇게 하지 말고 내 말을 들어봐
2,한 사람에게 다 주지 말고 사람들과 동등하게 나누세요
2,오른 쪽으로 가세요
2,왼 쪽으로 가세요
2,건물을 지나가서 오른 쪽으로 가세요
2,건물을 지나가서 오른 쪽으로 가지 말고 계속 직진하세요
2,엄마가 요리한 음식을 먹어 봤어?
2,결혼하기 위해 남자들을 만나 봤어
2,그것을 확인해 봐!
2,이것을 먹어 봐!
2,이것을 먹어 봐!
2,여기 와 보세요
2,지금 앉아 봐
2,문을 열어 봐
2,먼저 가 봐
2,이거를 봐 봐
2,이것을 드셔 보세요
2,이 차를 마셔 보세요
2,이 제품 수준을 높여 보세요
2,그 강아지가 온순해 보여서 한 번 만져 보세요
2,직원이랑 잠깐 얘기해 봐
2,이 물체가 무엇인지 생각해 보세요
2,동료가 그 일을 저에게 설명해 줬어요
2,사거리 
2,선생님은 밤에 우리를 위해 어린이집을 잠깐 열어 줬어요
2,우리 아이를 이 유치원에 받아 주세요
2,자기의 뿌리를 잊지 말아 주세요
2,무역 
2,해외무역건물이 어디 있는지 보여주세요
2,왼손만 주세요
2,이 양말을 오른발에 신겨 주세요
2,정답을 모르는 사람은 오른손을 올려 주세요
2,엄마가 과자를 내 손바닥에 놓아 주었어
2,음성 
2,음성 메시지를 남겨 주세요
2,이마가 좀 아파요
2,이것을 이마에 붙여 주세요
2,발목 
2,발목이 아파서 잠깐 봐 주세요
2,제 엉덩이를 만지지 말아 주세요
2,감옥 
2,저를 감옥에 넣지 말아 주세요!
2,볼에 이 로션을 발라 주세요
2,책을 읽은 후에 제자리에 둬야 해요
2,경찰관은 밖에 있는 미친 사람과 상대해 줬어요
2,제가 외국 사람이라서 이 회사에서 저를 상대해 주고 싶은 사람이 없어요
2,내년 초에 오빠가 돈을 보내 줄 거예요
2,6월 말에 돈을 주세요
2,그 책을 (나에게) 줘
2,그 책을 (나에게) 줘라
2,그 책을 (저에게) 주세요
2,맥주 한 병을 주세요
2,저 숟가락을 주세요
2,밥을 많이 주세요
2,왼손만 주세요
2,6월 말에 돈을 주세요
2,그 선생님은 한국어를 저에게 가르쳐 줬어요
2,엄마가 과자를 내 손바닥에 놓아 주었어
2,내년 초에 오빠가 돈을 보내 줄 거예요
2,동료가 그 일을 저에게 설명해 줬어요
2,할머니가 오늘 멀리에서 와 주셨어요
2,경찰관은 밖에 있는 미친 사람과 상대해 줬어요
2,제가 외국 사람이라서 이 회사에서 저를 상대해 주고 싶은 사람이 없어요
2,선생님은 밤에 우리를 위해 어린이집을 잠깐 열어 줬어요
2,빨리 오세요
2,빨리 와 주세요
2,점심을 요리해 주세요!
2,이것을 만들어 주세요
2,점심을 요리하세요
2,이것을 만드세요
2,그 책을 제자리에 둬 주세요
2,볼에 이 로션을 발라 주세요
2,이것을 이마에 붙여 주세요
2,음성 메시지를 남겨 주세요
2,우리 아이를 이 유치원에 받아 주세요
2,발목이 아파서 잠깐 봐 주세요
2,이 양말을 오른발에 신겨 주세요
2,정답을 모르는 사람은 오른손을 올려 주세요
2,얼굴을 보여주세요
2,발가락을 보여 주세요
2,해외무역건물이 어디 있는지 보여주세요
2,날씨가 좀 추워졌어요
2,저는 좀 더 올라갈 거예요
2,이마가 좀 아파요
2,제가 산 주식은 좀 비쌌어요
2,밥을 좀 많이 주세요
2,이것을 좀 만들어 주세요
